index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
27,stockerau_small_1000_0,S2B_MSIL2A_20230604T095559_R122_T33UWP_20230604T174403,100,,0.0,0.0,0.0,78.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,100,0,0.0,1000.0000000002328,1000.0000000009313,0.16260910034179688,5.0,,0.0,0.0,0.0,-0.28000000000000114,-0.6799999999999997,-0.56,0.0,-0.96,0.0,2.48,0.0,1.52,1.52,1000.0
40,stockerau_small_1000_0,S2B_MSIL2A_20230604T095559_R122_T33UWP_20230604T174403,200,,0.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,25,0,0.0,1000.0000000002328,1000.0000000009313,0.1664423942565918,8.0,,0.0,0.0,0.0,9.719999999999999,-13.68,-0.56,0.0,-0.96,0.0,5.48,0.0,4.52,13.68,1000.0
53,stockerau_small_1000_0,S2B_MSIL2A_20230604T095559_R122_T33UWP_20230604T174403,500,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000002328,1000.0000000009313,0.16887211799621582,0.0,,0.0,0.0,0.0,21.72,-17.68,-0.56,0.0,-0.96,0.0,-2.52,0.0,-3.48,21.72,1000.0
66,stockerau_small_1000_0,S2B_MSIL2A_20230604T095559_R122_T33UWP_20230604T174403,1000,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000002328,1000.0000000009313,0.15802407264709473,0.0,,0.0,0.0,100.0,-78.28,-17.68,-0.56,0.0,-0.96,0.0,-2.52,0.0,-3.48,100.0,1000.0
4,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2500,0,0.0,1000.0000000002328,1000.0000000009313,0.3967595100402832,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
17,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,400,0,0.0,1000.0000000002328,1000.0000000009313,0.16652488708496094,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
30,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,0,0.0,1000.0000000002328,1000.0000000009313,0.16260910034179688,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
43,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25,0,0.0,1000.0000000002328,1000.0000000009313,0.1664423942565918,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
56,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4,0,0.0,1000.0000000002328,1000.0000000009313,0.16887211799621582,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
69,stockerau_small_1000_0,S2B_MSIL2A_20230611T094549_R079_T33UWP_20230611T135320,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,0.0,1000.0000000002328,1000.0000000009313,0.15802407264709473,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
